"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310010] PAGA";"53";"5310";"5310010";"96455303";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310011] MEGO";"53";"5310";"5310011";"82676046";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310012] TANA WAWO";"53";"5310";"5310012";"68896595";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310020] LELA";"53";"5310";"5310020";"62006850";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310030] BOLA";"53";"5310";"5310030";"55117132";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310031] DORENG";"53";"5310";"5310031";"62006697";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310032] MAPITARA";"53";"5310";"5310032";"27558506";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310040] TALIBURA";"53";"5310";"5310040";"137790046";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310041] WAIGETE";"53";"5310";"5310041";"75784137";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310042] WAIBLAMA";"53";"5310";"5310042";"48226206";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310050] KEWAPANTE";"53";"5310";"5310050";"62005050";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"48226094";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310052] KANGAE";"53";"5310";"5310052";"62004906";"0";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310061] PALUE";"53";"5310";"5310061";"55115668";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310062] KOTING";"53";"5310";"5310062";"48226850";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310063] NELLE";"53";"5310";"5310063";"34447720";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310070] NITA";"53";"5310";"5310070";"103343010";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310071] MAGEPANDA";"53";"5310";"5310071";"55116180";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310080] ALOK";"53";"5310";"5310080";"48226605";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310081] ALOK BARAT";"53";"5310";"5310081";"27558038";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"75784522";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310] SIKKA";"53";"5310";"5310999";"1336572161";"1";"0";"1";"0";"2";"2"
